0,1,2,3,4
5.4,3.4,1.5,0.4,0.0
6.0,2.2,5.0,1.5,0.0
5.5,3.5,1.3,0.2,0.0
6.1,2.9,4.7,1.4,0.0
6.7,3.1,5.6,2.4,0.0
6.3,2.3,4.4,1.3,0.0
5.7,3.0,4.2,1.2,0.0
4.7,3.2,1.6,0.2,0.0
6.3,2.8,5.1,1.5,0.0
6.7,3.1,4.4,1.4,0.0
6.3,3.3,4.7,1.6,0.0
7.3,2.9,6.3,1.8,0.0
6.3,2.5,5.0,1.9,0.0
5.1,1.5824551530564133,1.7,3.3,1.0
5.7,2.5,5.0,2.0,0.0
6.9,3.2,5.7,2.3,0.0
4.7,3.2,1.3,0.2,0.0
6.3,2.7,4.9,1.8,0.0
6.3,2.5,4.9,1.5,0.0
5.5,2.4,3.8,1.1,0.0
7.142479183210974,4.300573895869029,5.41016792432821,3.2606375983817113,3.0
5.1,3.8,1.9,0.4,0.0
6.1,2.8,4.7,1.2,0.0
6.7,2.1,5.7,3.3,1.0
5.7,2.6,3.5,1.0,0.0
6.8,3.0,2.1,5.5,1.0
5.5,2.3,4.0,1.3,0.0
5.8,2.7,4.1,1.0,0.0
4.8,3.1,1.6,0.2,0.0
6.9,3.1,4.9,1.5,0.0
4.4,3.0,1.3,0.2,0.0
6.354493274366376,3.2841477136497264,6.251120592163189,2.2117313864117465,2.0
5.1,3.5,1.4,0.2,0.0
6.6,3.0,4.4,1.4,0.0
7.0,3.2,4.7,1.4,0.0
6.6,2.9,4.6,1.3,0.0
5.6,3.0,4.5,1.5,0.0
5.7,4.4,1.5,0.4,0.0
4.9,3.1,1.5,0.2,0.0
7.580525802885103,4.533416190725903,6.044225914526265,3.0858955164172697,3.0
7.7,2.6,6.9,2.3,0.0
7.4,2.8,6.1,1.9,0.0
5.0,2.3,3.3,1.0,0.0
5.8,2.7,5.1,1.9,0.0
7.7,3.0,6.1,2.3,0.0
4.6,3.1,1.5,0.2,0.0
7.7,3.8,6.7,2.2,0.0
7.6,3.0,6.6,2.1,0.0
6.741875515555641,4.093099868746162,5.201788710592975,3.345170559888811,3.0
5.1,3.8,1.6,0.2,0.0
6.4,3.2,4.5,1.5,0.0
5.0,3.0,1.6,0.2,0.0
4.8,3.0,1.4,0.3,0.0
6.2,2.9,4.3,1.3,0.0
7.9,3.8,6.4,2.0,0.0
7.559237534580485,4.532835262513525,5.8722709280584455,3.1201465560387143,3.0
5.6,2.5,3.9,1.1,0.0
5.2,2.7,3.9,1.4,0.0
6.2,2.2,4.5,1.5,0.0
7.432850370216384,4.549520237350006,6.01559958628583,3.2057210961682365,3.0
6.4,2.8,5.6,2.2,0.0
6.3,3.4,5.6,2.4,0.0
7.7984980681257845,4.6576078158708825,6.018881196197332,3.025491428570389,3.0
5.8,4.0,1.2,0.2,0.0
5.0,3.5,1.3,0.3,0.0
