0,1,2,3,4
5.7,2.8,4.5,1.3,0.0
7.453939106059613,4.216556693739093,5.6,1.8,1.0
6.0,2.2,5.0,1.5,0.0
6.4,3.1,5.5,1.8,0.0
5.1,3.3,1.7,0.5,0.0
6.0,2.2,4.0,1.0,0.0
6.6,3.0,4.4,1.4,0.0
6.801583335136219,4.104679938619984,5.42235724192682,3.3096739970612767,3.0
6.7,3.1,5.6,2.4,0.0
6.6,2.9,4.6,1.3,0.0
6.7,2.5,5.8,1.8,0.0
4.9,3.1,1.5,0.2,0.0
5.5,3.5,1.3,0.2,0.0
5.8,2.7,4.1,1.0,0.0
6.4,2.9,4.3,1.3,0.0
6.3,2.5,4.9,1.5,0.0
6.9,3.1,4.9,1.5,0.0
4.7,3.2,1.6,0.2,0.0
6.9,3.2,5.7,2.3,0.0
5.0,3.5,1.6,0.6,0.0
5.1,0.4,1.9,3.8,1.0
5.6,3.0,4.5,1.5,0.0
7.7,3.0,6.1,2.3,0.0
6.7,3.1,4.7,1.5,0.0
6.3,2.5,5.0,1.9,0.0
6.4,2.7,5.3,1.9,0.0
5.7,4.4,1.5,0.4,0.0
5.1,3.5,1.4,0.2,0.0
4.4,3.0,1.3,0.2,0.0
6.3,3.4,5.6,2.4,0.0
6.8,3.0,5.5,2.1,0.0
4.8,3.0,1.4,0.3,0.0
6.354493274366376,3.2841477136497264,6.251120592163189,2.2117313864117465,2.0
5.6,2.9,3.6,1.3,0.0
6.5,3.0,5.8,2.2,0.0
6.8,3.2,5.9,2.3,0.0
6.1,2.8,4.7,1.2,0.0
5.8,2.6,4.0,1.2,0.0
5.0,3.3,1.4,0.2,0.0
5.818865472019031,2.6358759276704453,6.105754172231184,1.874952797416641,2.0
7.1,3.0,5.9,2.1,0.0
6.4,3.2,4.5,1.5,0.0
6.1,2.6,5.6,1.4,0.0
7.0,3.2,4.7,1.4,0.0
5.0,3.5,1.3,0.3,0.0
5.6,2.5,3.9,1.1,0.0
6.674491764952114,2.4,5.134046706238421,1.1,1.0
6.8,2.8,4.8,1.4,0.0
5.8,4.0,1.2,0.2,0.0
5.4,3.9,1.7,0.4,0.0
5.8,2.7,5.1,1.9,0.0
6.0,2.9,4.5,1.5,0.0
4.6,3.6,1.0,0.2,0.0
5.4,3.4,1.7,0.2,0.0
5.0,3.4,1.6,0.4,0.0
5.0,3.2,1.2,0.2,0.0
5.4,3.4,1.5,0.4,0.0
7.7,3.8,6.7,2.2,0.0
5.5,2.6,4.4,1.2,0.0
4.9,2.4,3.3,1.0,0.0
6.7,3.1,4.4,1.4,0.0
6.4,2.8,5.6,2.1,0.0
4.8,3.0,1.4,0.1,0.0
5.8,4.114342788763459,5.1,3.5490927401540775,1.0
6.3,2.3,4.4,1.3,0.0
4.4,3.2,1.3,0.2,0.0
5.7,2.6,1.0,3.5,1.0
7.2,3.0,5.8,1.6,0.0
5.7,2.5,5.0,2.0,0.0
6.5,3.0,5.2,2.0,0.0
7.444197685447387,4.469243180916325,5.759145383293398,3.1277585781016968,3.0
5.7,3.8,1.7,0.3,0.0
5.7,2.9,4.2,1.3,0.0
4.6,3.2,1.4,0.2,0.0
5.1,3.7,1.5,0.4,0.0
5.3,3.7,1.5,0.2,0.0
6.741875515555641,4.093099868746162,5.201788710592975,3.345170559888811,3.0
6.7,3.3,5.7,2.1,0.0
5.1,3.5,1.4,0.3,0.0
5.1,3.8,1.6,0.2,0.0
5.0,2.0,3.5,1.0,0.0
5.4,3.0,4.5,1.5,0.0
4.8,3.4,1.9,0.2,0.0
5.9,3.0,4.2,1.5,0.0
4.5,2.3,1.3,0.3,0.0
6.0,3.0,4.8,1.8,0.0
6.3,2.7,4.9,1.8,0.0
5.2,3.5,1.5,0.2,0.0
7.2,3.6,6.1,2.5,0.0
6.5,2.8,4.6,1.5,0.0
5.6,3.0,4.1,1.3,0.0
6.1,2.9,4.7,1.4,0.0
5.5,2.3,4.0,1.3,0.0
4.9,3.1,1.5,0.1,0.0
5.2,3.4,1.4,0.2,0.0
5.9,3.0,5.1,1.8,0.0
4.3,3.0,1.1,0.1,0.0
4.6,3.0,6.1,1.4,1.0
5.1,3.8,1.5,0.3,0.0
6.0,5.1,2.7,1.6,1.0
5.9,3.2,4.8,1.8,0.0
7.6,3.0,6.6,2.1,0.0
6.0,3.4,4.5,1.6,0.0
6.3,3.3,6.0,2.5,0.0
1.3,2.8,4.0,6.1,1.0
6.7,3.0,5.0,1.7,0.0
7.142479183210974,4.300573895869029,5.41016792432821,3.2606375983817113,3.0
6.5,3.2,5.1,2.0,0.0
5.0,3.6,1.4,0.2,0.0
5.4,3.9,1.3,0.4,0.0
4.9,2.5,4.5,1.7,0.0
7.9,3.8,6.4,2.0,0.0
5.8,2.7,5.1,1.9,0.0
7.3,2.9,6.3,1.8,0.0
5.6,2.7,4.2,1.3,0.0
5.0,2.3,3.3,1.0,0.0
6.2,2.8,4.8,1.8,0.0
5.4,3.7,1.5,0.2,0.0
5.8,2.7,3.9,1.2,0.0
6.7,3.0,5.2,2.3,0.0
