0,1,2,3,4
6.3,2.8,5.1,1.5,0.0
5.7,3.8,1.7,0.3,0.0
5.8,2.7,3.9,1.2,0.0
7.4,2.8,6.1,1.9,0.0
4.4,3.2,1.3,0.2,0.0
5.1,3.8,1.5,0.3,0.0
5.0,3.0,1.6,0.2,0.0
6.6,2.9,4.6,1.3,0.0
4.6,3.4,1.4,0.3,0.0
5.4,3.4,1.7,0.2,0.0
6.9,3.1,5.4,2.1,0.0
6.3,2.5,5.0,1.9,0.0
6.1,3.0,4.6,1.4,0.0
6.7,3.0,5.0,1.7,0.0
4.7,3.2,1.3,0.2,0.0
4.9,3.0,1.4,0.2,0.0
5.7,4.4,1.5,0.4,0.0
7.7,2.8,6.7,2.0,0.0
9.520994139148684,5.328644219751357,7.29937524888971,4.366003750563664,3.0
5.1,3.5,1.4,0.3,0.0
4.8,3.0,1.4,0.3,0.0
6.0,2.7,5.1,1.6,0.0
6.5,3.0,5.2,2.0,0.0
7.1,3.0,5.9,2.1,0.0
5.1,3.8,1.6,0.2,0.0
5.2,2.7,3.9,1.4,0.0
4.8,3.4,1.9,0.2,0.0
5.5,3.5,1.3,0.2,0.0
5.4,3.4,1.5,0.4,0.0
5.1,3.7,1.5,0.4,0.0
9.92510386350899,4.757502987630059,7.5559969972146686,4.209408125224077,3.0
6.7,3.1,4.4,1.4,0.0
7.6,3.0,6.6,2.1,0.0
5.0,2.0,3.5,1.0,0.0
4.4,3.0,1.3,0.2,0.0
10.08799783109697,4.980364439847888,8.373689297897009,3.899441234830152,3.0
5.9,3.0,5.1,1.8,0.0
6.3,2.3,4.4,1.3,0.0
6.5,3.0,5.8,2.2,0.0
5.2,3.4,1.4,0.2,0.0
9.36911631404948,4.453098139988099,7.847356297524352,4.592333829777051,3.0
6.1,2.8,4.7,1.2,0.0
5.0,3.3,1.4,0.2,0.0
6.4,3.2,5.3,2.3,0.0
6.8,3.0,5.5,2.1,0.0
5.0,3.4,1.5,0.2,0.0
6.3,2.7,4.9,1.8,0.0
5.5,2.5,4.0,1.3,0.0
5.0,3.4,1.6,0.4,0.0
5.8,2.7,5.1,1.9,0.0
4.6,3.1,1.5,0.2,0.0
6.7,3.1,4.7,1.5,0.0
4.6,3.6,1.0,0.2,0.0
6.3,3.3,6.0,2.5,0.0
5.5,4.2,1.4,0.2,0.0
6.0,2.9,4.5,1.5,0.0
5.1,3.5,1.4,0.2,0.0
4.6,3.2,1.4,0.2,0.0
6.5,2.8,4.6,1.5,0.0
4.0,5.8,1.2,0.2,1.0
5.5,2.4,3.7,1.0,0.0
9.669993282395602,4.072235017472455,8.017599167275803,4.469464425258351,3.0
5.7,3.2,6.9,2.3,1.0
7.2,3.6,6.1,2.5,0.0
5.8,2.6,4.0,1.2,0.0
7.7,2.6,6.9,2.3,0.0
7.9,3.8,6.4,2.0,0.0
5.1,3.4,1.5,0.2,0.0
6.3,3.4,5.6,2.4,0.0
5.1,2.5,3.0,1.1,0.0
6.2,2.9,4.3,1.3,0.0
5.7,3.0,4.2,1.2,0.0
5.6,2.8,4.9,2.0,0.0
5.6,2.9,3.6,1.3,0.0
5.0,3.5,1.6,0.6,0.0
6.3,2.9,5.6,1.8,0.0
6.1,2.9,4.7,1.4,0.0
5.5,2.4,3.8,1.1,0.0
6.4,3.1,5.5,1.8,0.0
5.9,3.0,4.2,1.5,0.0
6.1,3.0,4.9,1.8,0.0
5.5,2.3,4.0,1.3,0.0
9.510619379661936,4.688426685965873,8.071146882980885,4.483763786885454,3.0
6.8,3.2,5.9,2.3,0.0
6.8,2.8,4.8,1.4,0.0
5.2,3.5,1.5,0.2,0.0
4.9,3.1,1.5,0.2,0.0
5.0,2.3,3.3,1.0,0.0
6.7,3.3,5.7,2.5,0.0
6.5,3.0,1.8,5.5,1.0
4.3,3.0,1.1,0.1,0.0
6.3,2.5,4.9,1.5,0.0
7.2,3.0,5.8,1.6,0.0
6.7,2.5,5.8,1.8,0.0
5.0,3.2,1.2,0.2,0.0
4.5,2.3,1.3,0.3,0.0
7.0,3.2,4.7,1.4,0.0
6.0,2.2,5.0,1.5,0.0
5.1,3.3,1.7,0.5,0.0
4.8,3.4,1.6,0.2,0.0
4.9,2.4,3.3,1.0,0.0
5.1,3.8,1.9,0.4,0.0
4.9,3.1,1.5,0.1,0.0
6.4,2.7,5.3,1.9,0.0
6.3,3.3,4.7,1.6,0.0
5.8,2.8,5.1,2.4,0.0
5.0,3.5,1.3,0.3,0.0
6.5,3.2,5.1,2.0,0.0
7.2,3.2,6.0,1.8,0.0
5.9,3.2,4.8,1.8,0.0
4.7,3.2,1.6,0.2,0.0
5.7,2.6,3.5,1.0,0.0
5.8,2.7,4.1,1.0,0.0
4.8,3.1,1.6,0.2,0.0
5.4,3.9,1.7,0.4,0.0
5.7,2.5,5.0,2.0,0.0
6.2,2.8,4.8,1.8,0.0
5.6,2.7,4.2,1.3,0.0
4.9,2.5,4.5,1.7,0.0
5.6,2.5,3.9,1.1,0.0
