0,1,2,3,4
5.0,3.5,1.6,0.6,0.0
5.7,2.9,4.2,1.3,0.0
6.3,2.8,5.1,1.5,0.0
6.5,3.0,5.2,2.0,0.0
5.4,3.4,1.7,0.2,0.0
6.9,3.2,5.7,2.3,0.0
6.9,3.1,4.9,1.5,0.0
5.9,3.0,5.1,1.8,0.0
5.7,2.8,4.1,1.3,0.0
7.7,3.0,6.1,2.3,0.0
4.5,2.3,1.3,0.3,0.0
5.5,4.2,1.4,0.2,0.0
6.0,2.2,5.0,1.5,0.0
5.6,3.0,4.5,1.5,0.0
7.6,3.0,6.6,2.1,0.0
7.365688151584716,4.890879099255983,6.2016090395689005,3.1953152122469115,3.0
5.0,3.5,1.3,0.3,0.0
6.9,3.1,5.4,2.1,0.0
6.8,3.0,5.5,2.1,0.0
5.8,2.7,4.1,1.0,0.0
7.9585068258968485,5.114053961424741,6.459478304142288,2.997666007436505,3.0
6.4,2.7,5.3,1.9,0.0
7.7,3.8,6.7,2.2,0.0
6.7,2.5,5.8,1.8,0.0
6.3,3.3,6.0,2.5,0.0
5.8,2.8,5.1,2.4,0.0
6.0,3.4,4.5,1.6,0.0
6.7,3.1,5.6,2.4,0.0
6.6,3.0,4.4,1.4,0.0
6.3,2.3,4.4,1.3,0.0
5.2,3.5,1.5,0.2,0.0
5.8,2.6,4.0,1.2,0.0
5.0,2.0,3.5,1.0,0.0
6.8,3.2,5.9,2.3,0.0
6.1,2.6,5.6,1.4,0.0
5.6,2.8,4.9,2.0,0.0
6.7,3.1,4.4,1.4,0.0
6.4,3.2,4.5,1.5,0.0
4.6,3.4,1.4,0.3,0.0
5.1,3.4,1.5,0.2,0.0
4.4,3.0,1.3,0.2,0.0
5.5,2.5,4.0,1.3,0.0
4.9,3.1,1.5,0.2,0.0
5.4,3.4,1.5,0.4,0.0
6.7,3.0,5.0,1.7,0.0
5.8,2.7,5.1,1.9,0.0
4.9,3.0,1.4,0.2,0.0
7.9,3.8,6.4,2.0,0.0
6.0,2.7,5.1,1.6,0.0
8.008940065270805,5.121109640613785,6.529018305183977,2.956335840269719,3.0
6.1,2.8,4.7,1.2,0.0
7.2,3.2,6.0,1.8,0.0
5.1,3.5,1.4,0.3,0.0
5.5,2.4,3.7,1.0,0.0
6.7,3.0,5.2,2.3,0.0
7.2,3.6,6.1,2.5,0.0
8.301785729141296,5.336255934645817,6.458558135203183,2.9215197110770745,3.0
4.9,2.4,3.3,1.0,0.0
5.1,3.7,1.5,0.4,0.0
4.3,3.0,1.1,0.1,0.0
6.4,2.8,5.6,2.1,0.0
6.9,3.1,5.1,2.3,0.0
7.954906416429567,5.238924985657236,6.463254028582538,3.1063248168814273,3.0
5.7,3.0,4.2,1.2,0.0
6.2,2.2,4.5,1.5,0.0
5.8,2.7,3.9,1.2,0.0
5.5,3.5,1.3,0.2,0.0
5.5,2.4,3.8,1.1,0.0
6.1,2.9,4.7,1.4,0.0
8.009129318917207,5.181672358436773,6.501441046138105,3.003860860983553,3.0
6.3,2.5,4.9,1.5,0.0
4.4,3.2,1.3,0.2,0.0
4.9,3.1,1.5,0.1,0.0
6.4,3.2,5.3,2.3,0.0
7.351659812903033,4.737963876668933,5.7852868974661344,3.1017078129490754,3.0
7.3,2.9,6.3,1.8,0.0
5.2,3.4,1.4,0.2,0.0
4.9,3.6,1.4,0.1,0.0
7.1,3.0,5.9,2.1,0.0
5.0,3.4,1.6,0.4,0.0
5.7,4.4,1.5,0.4,0.0
4.8,3.1,1.6,0.2,0.0
5.0,2.3,3.3,1.0,0.0
5.8,2.7,5.1,1.9,0.0
5.4,3.0,4.5,1.5,0.0
7.7,2.8,6.7,2.0,0.0
5.5,2.3,4.0,1.3,0.0
6.4,2.8,5.6,2.2,0.0
6.5,3.0,5.8,2.2,0.0
6.0,2.9,4.5,1.5,0.0
4.8,3.0,1.4,0.1,0.0
5.9,3.2,4.8,1.8,0.0
6.0,3.0,4.8,1.8,0.0
5.1,3.5,1.4,0.2,0.0
6.4,3.1,5.5,1.8,0.0
6.3,2.9,5.6,1.8,0.0
4.8,3.4,1.6,0.2,0.0
6.7,3.3,5.7,2.5,0.0
7.712895703392953,5.039246771458353,6.22590201746499,3.151693640170868,3.0
6.1,3.0,4.9,1.8,0.0
5.7,2.6,3.5,1.0,0.0
6.1,3.0,4.6,1.4,0.0
7.2,3.0,5.8,1.6,0.0
6.0,2.2,4.0,1.0,0.0
6.6,2.9,4.6,1.3,0.0
5.6,3.0,4.1,1.3,0.0
5.6,2.9,3.6,1.3,0.0
5.1,3.3,1.7,0.5,0.0
6.2,2.9,4.3,1.3,0.0
4.6,3.2,1.4,0.2,0.0
7.4,2.8,6.1,1.9,0.0
7.426319949824823,4.783089662831095,5.905787986021024,3.112007966915092,3.0
6.2,2.8,4.8,1.8,0.0
4.4,2.9,1.4,0.2,0.0
5.9,3.0,4.2,1.5,0.0
5.2,2.7,3.9,1.4,0.0
6.3,3.4,5.6,2.4,0.0
4.6,3.6,1.0,0.2,0.0
6.5,2.8,4.6,1.5,0.0
5.6,2.5,3.9,1.1,0.0
5.7,2.5,5.0,2.0,0.0
5.0,3.2,1.2,0.2,0.0
7.360021730067309,4.866948484983469,5.8102513824143545,3.26593846681651,3.0
7.719376443834532,4.991864551117484,6.158003343526738,3.0529005151024173,3.0
5.4,3.7,1.5,0.2,0.0
5.6,2.7,4.2,1.3,0.0
6.5,3.2,5.1,2.0,0.0
4.8,3.0,1.4,0.3,0.0
6.3,3.3,4.7,1.6,0.0
7.547140222233905,4.995941472602035,6.28908617713484,3.176701503614916,3.0
5.7,2.8,4.5,1.3,0.0
4.8,3.4,1.9,0.2,0.0
5.1,3.8,1.9,0.4,0.0
6.3,2.7,4.9,1.8,0.0
6.2,3.4,5.4,2.3,0.0
6.8,2.8,4.8,1.4,0.0
5.0,3.4,1.5,0.2,0.0
4.7,1.4282993868246125,1.3,3.2,1.0
5.3,3.7,1.5,0.2,0.0
6.5,3.0,5.5,1.8,0.0
7.61500102966164,4.9336297778982035,6.123837803084054,3.0992215927581235,3.0
7.742349043509413,4.866272100111004,6.036085997277021,2.880538720619835,3.0
